rtApex	intensityApex	intensitySum	nScans	mz	rtStart	rtEnd	FAIMS	im	scanApex	hill_idx	hills_scan_lists	hills_intensity_list	hills_mz_array	feature_idx
53.40141	115427.30469	273639.46875	3	436.92462	53.40141	53.41626	0	0	19251	18607	[114, 115, 116]	[115427.30469, 73873.51562, 84338.66406]	[436.92426, 436.92474, 436.92499]	-1
53.40141	49006.60156	90057.03125	3	438.0827	53.40141	53.41626	0	0	19251	18608	[114, 115, 116]	[49006.60156, 15484.94629, 25565.48242]	[438.08331, 438.08194, 438.08203]	-1
53.40141	21188.48633	39487.44141	2	439.9025	53.40141	53.41034	0	0	19251	18609	[114, 115]	[21188.48633, 18298.95508]	[439.90179, 439.90332]	-1
53.40141	67454.28906	175990.03125	3	440.24997	53.40141	53.41626	0	0	19251	18610	[114, 115, 116]	[67454.28906, 50631.12891, 57904.60938]	[440.24957, 440.24997, 440.25052]	544
53.40141	30980.96289	46420.51562	2	440.58447	53.40141	53.41034	0	0	19251	18611	[114, 115]	[30980.96289, 15439.55078]	[440.58472, 440.58405]	544
53.40141	60460.62109	96293.67188	3	443.08176	53.40141	53.41626	0	0	19251	18612	[114, 115, 116]	[60460.62109, 16292.67285, 19540.375]	[443.08163, 443.08163, 443.08224]	-1
53.40141	29008.73438	72669.02344	3	443.83435	53.40141	53.41626	0	0	19251	18613	[114, 115, 116]	[29008.73438, 21812.87305, 21847.41211]	[443.83426, 443.83481, 443.83408]	-1
53.40141	29755.48047	72283.23438	3	445.16602	53.40141	53.41626	0	0	19251	18614	[114, 115, 116]	[29755.48047, 18365.98438, 24161.76758]	[445.16696, 445.16562, 445.16525]	-1
53.41626	90187.3125	249999.28125	3	445.34665	53.40141	53.41626	0	0	19256	18615	[114, 115, 116]	[77267.65625, 82544.3125, 90187.3125]	[445.34644, 445.3468, 445.34671]	-1
53.41034	20736.64453	38295.81641	2	446.01706	53.40141	53.41034	0	0	19255	18616	[114, 115]	[17559.17188, 20736.64453]	[446.01669, 446.01736]	-1
53.41034	27485.47266	48719.64062	2	446.08893	53.40141	53.41034	0	0	19255	18617	[114, 115]	[21234.16797, 27485.47266]	[446.0878, 446.08978]	-1
53.40141	21761.08594	60534.54688	3	446.10553	53.40141	53.41626	0	0	19251	18618	[114, 115, 116]	[21761.08594, 21399.48633, 17373.97852]	[446.1058, 446.10443, 446.10641]	-1
53.40141	57786.07031	108321	2	448.01035	53.40141	53.41034	0	0	19251	18619	[114, 115]	[57786.07031, 50534.93359]	[448.01096, 448.00958]	-1
53.40141	23070	44349.53906	2	448.04776	53.40141	53.41034	0	0	19251	18620	[114, 115]	[23070, 21279.53906]	[448.04819, 448.04733]	-1
53.40141	47320.1875	100308.15625	3	448.06802	53.40141	53.41626	0	0	19251	18621	[114, 115, 116]	[47320.1875, 19801.93164, 33186.03906]	[448.06766, 448.06683, 448.06915]	-1
53.41034	25036.40234	47362.29297	2	449.88583	53.40141	53.41034	0	0	19255	18622	[114, 115]	[22325.89062, 25036.40234]	[449.88422, 449.8873]	-1
53.40141	24454.65625	42275.51562	2	450.0994	53.40141	53.41034	0	0	19251	18623	[114, 115]	[24454.65625, 17820.86133]	[450.09927, 450.09958]	-1
53.40141	25985.7793	43844.6875	2	457.9758	53.40141	53.41034	0	0	19251	18624	[114, 115]	[25985.7793, 17858.9082]	[457.97675, 457.97443]	-1
53.40141	86931.33594	204339.375	3	464.8735	53.40141	53.41626	0	0	19251	18625	[114, 115, 116]	[86931.33594, 45923.53906, 71484.50781]	[464.87396, 464.8728, 464.87329]	-1
53.41034	39506.79688	61267.21094	2	465.89328	53.40141	53.41034	0	0	19255	18626	[114, 115]	[21760.41406, 39506.79688]	[465.8949, 465.89236]	-1
53.40141	23862.21289	44124.41406	2	466.93381	53.40141	53.41034	0	0	19251	18627	[114, 115]	[23862.21289, 20262.19922]	[466.93439, 466.93317]	856
53.40141	63988.19922	136323.59375	3	467.10339	53.40141	53.41626	0	0	19251	18628	[114, 115, 116]	[63988.19922, 43944.67969, 28390.72266]	[467.10321, 467.10278, 467.10452]	856
53.40141	35423.80859	56161.34375	2	468.07825	53.40141	53.41034	0	0	19251	18629	[114, 115]	[35423.80859, 20737.53711]	[468.07855, 468.07776]	-1
53.40141	58952.23438	138818.59375	3	468.09363	53.40141	53.41626	0	0	19251	18630	[114, 115, 116]	[58952.23438, 48535.77344, 31330.58398]	[468.09381, 468.09384, 468.09302]	-1
53.40141	27003.13867	47757.10156	2	475.90234	53.40141	53.41034	0	0	19251	18631	[114, 115]	[27003.13867, 20753.96289]	[475.90277, 475.90173]	-1
53.41034	60454.31641	127841.79688	3	475.97641	53.40141	53.41626	0	0	19255	18632	[114, 115, 116]	[25136.7207, 60454.31641, 42250.75781]	[475.97656, 475.97607, 475.97693]	-1
53.40141	31839.45703	53815.96875	2	477.12329	53.40141	53.41034	0	0	19251	18633	[114, 115]	[31839.45703, 21976.51172]	[477.12347, 477.12299]	-1
53.40141	20721.58398	59005.48828	3	477.96832	53.40141	53.41626	0	0	19251	18634	[114, 115, 116]	[20721.58398, 18895.78711, 19388.11719]	[477.96823, 477.96756, 477.96915]	-1
53.40141	31968.74414	52774.96094	2	478.78061	53.40141	53.41034	0	0	19251	18635	[114, 115]	[31968.74414, 20806.21484]	[478.78055, 478.78076]	-1
53.41034	34317.39453	57808.76562	2	480.94174	53.40141	53.41034	0	0	19255	18636	[114, 115]	[23491.37305, 34317.39453]	[480.9408, 480.94232]	-1
53.40141	49530.65234	72341.54688	2	480.95709	53.40141	53.41034	0	0	19251	18637	[114, 115]	[49530.65234, 22810.89258]	[480.957, 480.95728]	562
53.40141	78207.92969	116643.20312	2	481.83704	53.40141	53.41034	0	0	19251	18638	[114, 115]	[78207.92969, 38435.27344]	[481.83731, 481.83649]	-1
53.40141	30737.00391	64946.82031	3	485.0784	53.40141	53.41626	0	0	19251	18639	[114, 115, 116]	[30737.00391, 15606.69727, 18603.11914]	[485.07858, 485.07806, 485.07849]	417
53.40141	56268.99219	105760.07031	3	488.91299	53.40141	53.41626	0	0	19251	18640	[114, 115, 116]	[56268.99219, 24595.4707, 24895.60938]	[488.91257, 488.91312, 488.91391]	-1
53.40141	28110.36719	45779.15625	2	489.88156	53.40141	53.41034	0	0	19251	18641	[114, 115]	[28110.36719, 17668.79102]	[489.8819, 489.88089]	-1
53.40141	27551.61133	45537.66406	2	493.89569	53.40141	53.41034	0	0	19251	18642	[114, 115]	[27551.61133, 17986.05078]	[493.89575, 493.89557]	-1
53.40141	56736.98047	110339.19531	3	496.06961	53.40141	53.41626	0	0	19251	18643	[114, 115, 116]	[56736.98047, 22767.70117, 30834.51562]	[496.06982, 496.06964, 496.06915]	-1
53.41626	22258.4668	63315.64844	3	502.09799	53.40141	53.41626	0	0	19256	18644	[114, 115, 116]	[22023.5332, 19033.64453, 22258.4668]	[502.09882, 502.09756, 502.09772]	1175
53.41034	46771.72266	75439.03125	2	505.3172	53.40141	53.41034	0	0	19255	18645	[114, 115]	[28667.3125, 46771.72266]	[505.31616, 505.31784]	-1
53.41626	71037.79688	197536.0625	3	508.90482	53.40141	53.41626	0	0	19256	18646	[114, 115, 116]	[67244.60938, 59253.65625, 71037.79688]	[508.90457, 508.90414, 508.90567]	1216
53.40141	65109.76953	116519.42188	2	512.04822	53.40141	53.41034	0	0	19251	18647	[114, 115]	[65109.76953, 51409.65234]	[512.04755, 512.04907]	-1
53.41034	32623.62695	61300.78125	2	513.93365	53.40141	53.41034	0	0	19255	18648	[114, 115]	[28677.1543, 32623.62695]	[513.93317, 513.93414]	-1
53.40141	56608.85938	112893.32812	3	515.16766	53.40141	53.41626	0	0	19251	18649	[114, 115, 116]	[56608.85938, 25891.90039, 30392.56641]	[515.16785, 515.16699, 515.16791]	-1
53.40141	28579.35547	80160.34375	3	517.85809	53.40141	53.41626	0	0	19251	18650	[114, 115, 116]	[28579.35547, 23465.67188, 28115.31445]	[517.85724, 517.85815, 517.85895]	502
53.40141	30903.69922	50464.19531	2	519.35803	53.40141	53.41034	0	0	19251	18651	[114, 115]	[30903.69922, 19560.49805]	[519.35754, 519.35876]	-1
53.40141	47158.47266	71284.86719	2	520.89777	53.40141	53.41034	0	0	19251	18652	[114, 115]	[47158.47266, 24126.39258]	[520.89691, 520.89948]	-1
53.40141	46888.32422	102310.29688	3	524.35565	53.40141	53.41626	0	0	19251	18653	[114, 115, 116]	[46888.32422, 23735.99219, 31685.98438]	[524.35626, 524.35577, 524.35468]	-1
53.41034	67132.96875	98032.24219	2	529.30975	53.40141	53.41034	0	0	19255	18654	[114, 115]	[30899.27344, 67132.96875]	[529.30945, 529.30994]	-1
53.41626	28434.59766	77789.48438	3	534.86285	53.40141	53.41626	0	0	19256	18655	[114, 115, 116]	[28339.00781, 21015.88281, 28434.59766]	[534.862, 534.86133, 534.86469]	-1
53.40141	83259.77344	129324.67188	3	535.65729	53.40141	53.41626	0	0	19251	18656	[114, 115, 116]	[83259.77344, 20794.5332, 25270.36719]	[535.6579, 535.65527, 535.65704]	304
53.40141	71294.09375	159656.01562	3	535.99097	53.40141	53.41626	0	0	19251	18657	[114, 115, 116]	[71294.09375, 36573.125, 51788.79297]	[535.99072, 535.98926, 535.99255]	304
53.40141	72280.39844	193905.40625	3	537.32849	53.40141	53.41626	0	0	19251	18658	[114, 115, 116]	[72280.39844, 51231.36328, 70393.64062]	[537.32825, 537.32867, 537.32861]	369
53.41034	71258.4375	93099.41406	2	541.29102	53.40141	53.41034	0	0	19255	18659	[114, 115]	[21840.97852, 71258.4375]	[541.2912, 541.29095]	-1
53.40141	72702.28125	122488	2	543.89203	53.40141	53.41034	0	0	19251	18660	[114, 115]	[72702.28125, 49785.72266]	[543.89197, 543.89203]	-1
53.41034	95628.38281	149945.35938	2	547.35364	53.40141	53.41034	0	0	19255	18661	[114, 115]	[54316.97656, 95628.38281]	[547.35321, 547.35388]	-1
53.41034	46078.24609	101188.79688	3	549.83081	53.40141	53.41626	0	0	19255	18662	[114, 115, 116]	[23648.82227, 46078.24609, 31461.72656]	[549.83246, 549.82983, 549.83105]	-1
53.41626	54750.21094	130692.96094	3	554.11389	53.40141	53.41626	0	0	19256	18663	[114, 115, 116]	[49525.52344, 26417.22461, 54750.21094]	[554.11353, 554.11407, 554.11414]	-1
53.41034	57704.13281	138865.65625	3	564.09521	53.40141	53.41626	0	0	19255	18664	[114, 115, 116]	[54005.76953, 57704.13281, 27155.74219]	[564.09497, 564.09534, 564.09583]	-1
53.40141	30365.12891	55547.19531	2	576.96277	53.40141	53.41034	0	0	19251	18665	[114, 115]	[30365.12891, 25182.06445]	[576.96344, 576.96191]	-1
53.40141	58710.72266	108186.79688	3	577.35474	53.40141	53.41626	0	0	19251	18666	[114, 115, 116]	[58710.72266, 21389.33203, 28086.73828]	[577.35492, 577.35315, 577.35577]	-1
53.41034	66999.40625	181009.14062	3	589.94635	53.40141	53.41626	0	0	19255	18667	[114, 115, 116]	[61045.66406, 66999.40625, 52964.06641]	[589.94727, 589.94525, 589.94666]	-1
53.40141	71091.875	174855.92188	3	591.3493	53.40141	53.41626	0	0	19251	18668	[114, 115, 116]	[71091.875, 46191.77344, 57572.27344]	[591.34796, 591.34839, 591.35168]	76
53.41626	126620.57031	229714.875	3	595.67346	53.40141	53.41626	0	0	19256	18669	[114, 115, 116]	[55321.21875, 47773.08203, 126620.57031]	[595.67279, 595.67126, 595.67456]	-1
53.41626	137787.79688	289868.0625	3	604.3147	53.40141	53.41626	0	0	19256	18670	[114, 115, 116]	[83488.125, 68592.16406, 137787.79688]	[604.31482, 604.31396, 604.31488]	318
53.40141	82268.07812	224924.9375	3	605.30066	53.40141	53.41626	0	0	19251	18671	[114, 115, 116]	[82268.07812, 69969.65625, 72687.20312]	[605.30005, 605.30096, 605.30115]	-1
53.40141	77910.57031	102932.17969	2	615.31079	53.40141	53.41034	0	0	19251	18672	[114, 115]	[77910.57031, 25021.60938]	[615.31085, 615.31055]	-1
53.40141	78199.625	212222.79688	3	623.87006	53.40141	53.41626	0	0	19251	18673	[114, 115, 116]	[78199.625, 61828.09375, 72195.07812]	[623.86847, 623.86969, 623.87213]	-1
53.40141	74288.5625	129774.55469	3	631.86945	53.40141	53.41626	0	0	19251	18674	[114, 115, 116]	[74288.5625, 25074.8418, 30411.14648]	[631.86981, 631.86902, 631.86902]	106
53.41034	41523.66406	93314.91406	3	632.87256	53.40141	53.41626	0	0	19255	18675	[114, 115, 116]	[24897.94727, 41523.66406, 26893.30273]	[632.87238, 632.8725, 632.8728]	106
53.41626	98165.64062	177953.25	3	640.37494	53.40141	53.41626	0	0	19256	18676	[114, 115, 116]	[55898.9375, 23888.67969, 98165.64062]	[640.37421, 640.37482, 640.37531]	-1
53.41626	102476.71094	217207.03125	3	647.85028	53.40141	53.41626	0	0	19256	18677	[114, 115, 116]	[26017.51953, 88712.8125, 102476.71094]	[647.85107, 647.85083, 647.84955]	-1
53.41626	80732.83594	187237.82812	3	648.84473	53.40141	53.41626	0	0	19256	18678	[114, 115, 116]	[55973.32812, 50531.66406, 80732.83594]	[648.84552, 648.84204, 648.84589]	-1
53.40141	27104.50195	51602.80469	2	661.88373	53.40141	53.41034	0	0	19251	18679	[114, 115]	[27104.50195, 24498.30469]	[661.88416, 661.88318]	-1
53.40141	46614.02734	88673.84375	2	696.82202	53.40141	53.41034	0	0	19251	18680	[114, 115]	[46614.02734, 42059.81641]	[696.8241, 696.8197]	-1
53.40141	93591.75	184933	3	704.37469	53.40141	53.41626	0	0	19251	18681	[114, 115, 116]	[93591.75, 23980.36328, 67360.89062]	[704.37512, 704.37317, 704.37469]	-1
53.40141	51047.54297	122819.4375	3	720.90845	53.40141	53.41626	0	0	19251	18682	[114, 115, 116]	[51047.54297, 41811.46875, 29960.42383]	[720.909, 720.909, 720.90686]	-1
53.40141	25244.0625	48486.46094	2	756.85492	53.40141	53.41034	0	0	19251	18683	[114, 115]	[25244.0625, 23242.39844]	[756.85486, 756.85492]	-1
53.41626	61445.05859	134979.51562	3	770.86243	53.40141	53.41626	0	0	19256	18684	[114, 115, 116]	[49797.90625, 23736.55469, 61445.05859]	[770.86047, 770.85938, 770.86511]	-1
53.40141	51483.64062	76201.28125	2	804.45221	53.40141	53.41034	0	0	19251	18685	[114, 115]	[51483.64062, 24717.64453]	[804.45239, 804.45178]	-1
53.41626	68615.07031	138759.8125	3	832.13696	53.40141	53.41626	0	0	19256	18686	[114, 115, 116]	[48878.52344, 21266.21094, 68615.07031]	[832.13623, 832.1366, 832.13757]	-1
53.41034	54082.26172	136886.67188	3	854.95294	53.40141	53.41626	0	0	19255	18687	[114, 115, 116]	[51865.19922, 54082.26172, 30939.2168]	[854.95233, 854.95349, 854.95276]	-1
53.41626	19624.64258	37597.78125	2	360.05304	53.41034	53.41626	0	0	19256	18688	[115, 116]	[17973.13867, 19624.64258]	[360.05295, 360.0531]	-1
53.41626	17060.10547	31590.61719	2	360.90723	53.41034	53.41626	0	0	19256	18689	[115, 116]	[14530.51172, 17060.10547]	[360.90665, 360.90775]	-1
53.41626	19435.95898	30050.47656	2	362.0314	53.41034	53.41626	0	0	19256	18690	[115, 116]	[10614.51758, 19435.95898]	[362.03192, 362.0311]	-1
53.41626	22639.31445	40560.45312	2	363.92334	53.41034	53.41626	0	0	19256	18691	[115, 116]	[17921.13672, 22639.31445]	[363.92276, 363.92383]	-1
53.41626	21989.09766	43838.43359	2	367.10736	53.41034	53.41626	0	0	19256	18692	[115, 116]	[21849.33594, 21989.09766]	[367.10727, 367.10748]	-1
53.41034	12766.47559	25474.11719	2	368.07767	53.41034	53.41626	0	0	19255	18693	[115, 116]	[12766.47559, 12707.64062]	[368.07788, 368.07748]	-1
53.41034	55960.09766	87149.25	2	369.05042	53.41034	53.41626	0	0	19255	18694	[115, 116]	[55960.09766, 31189.15234]	[369.05011, 369.05103]	-1
53.41626	13148.22754	23796.28125	2	369.08591	53.41034	53.41626	0	0	19256	18695	[115, 116]	[10648.05273, 13148.22754]	[369.08572, 369.08606]	-1
53.41626	21788.89844	41781.8125	2	370.00064	53.41034	53.41626	0	0	19256	18696	[115, 116]	[19992.91406, 21788.89844]	[370.00073, 370.00061]	-1
53.41034	50476.21094	62741.26953	2	370.03787	53.41034	53.41626	0	0	19255	18697	[115, 116]	[50476.21094, 12265.05859]	[370.03806, 370.03726]	-1
53.41626	27763.35938	51445.95312	2	371.41113	53.41034	53.41626	0	0	19256	18698	[115, 116]	[23682.5957, 27763.35938]	[371.41138, 371.41092]	-1
53.41034	14838.37695	29448.66797	2	372.91669	53.41034	53.41626	0	0	19255	18699	[115, 116]	[14838.37695, 14610.29199]	[372.91608, 372.91733]	-1
53.41626	54352.05078	98168.84375	2	373.06485	53.41034	53.41626	0	0	19256	18700	[115, 116]	[43816.79688, 54352.05078]	[373.06497, 373.06467]	-1
53.41626	30570.32031	52459.86328	2	374.08585	53.41034	53.41626	0	0	19256	18701	[115, 116]	[21889.54297, 30570.32031]	[374.08582, 374.08585]	-1
53.41034	19571.7168	37167.92188	2	374.90472	53.41034	53.41626	0	0	19255	18702	[115, 116]	[19571.7168, 17596.20312]	[374.90515, 374.90427]	-1
53.41034	44199.09766	62865.88281	2	376.23373	53.41034	53.41626	0	0	19255	18703	[115, 116]	[44199.09766, 18666.78516]	[376.23358, 376.23413]	-1
53.41626	25467.38086	44639.07031	2	376.97757	53.41034	53.41626	0	0	19256	18704	[115, 116]	[19171.6875, 25467.38086]	[376.97644, 376.97842]	-1
53.41626	13694.45215	26483.84961	2	377.09302	53.41034	53.41626	0	0	19256	18705	[115, 116]	[12789.39746, 13694.45215]	[377.09271, 377.09332]	-1
53.41034	64347.96094	86306.8125	2	377.44803	53.41034	53.41626	0	0	19255	18706	[115, 116]	[64347.96094, 21958.84766]	[377.4483, 377.4473]	-1
53.41034	23844.35156	38398.66016	2	377.89902	53.41034	53.41626	0	0	19255	18707	[115, 116]	[23844.35156, 14554.30957]	[377.89886, 377.89926]	-1
53.41626	95025.72656	152018.01562	2	377.91025	53.41034	53.41626	0	0	19256	18708	[115, 116]	[56992.28516, 95025.72656]	[377.90955, 377.91068]	676
53.41626	29597.55078	42575.51172	2	378.13379	53.41034	53.41626	0	0	19256	18709	[115, 116]	[12977.95996, 29597.55078]	[378.13367, 378.13385]	-1
53.41034	22191.55273	34107.22266	2	379.97223	53.41034	53.41626	0	0	19255	18710	[115, 116]	[22191.55273, 11915.66992]	[379.97229, 379.97211]	-1
53.41626	57031.69531	70797.47656	2	379.98688	53.41034	53.41626	0	0	19256	18711	[115, 116]	[13765.77832, 57031.69531]	[379.98514, 379.9873]	-1
53.41034	22667.02734	39724.39062	2	381.52573	53.41034	53.41626	0	0	19255	18712	[115, 116]	[22667.02734, 17057.36328]	[381.52545, 381.52609]	-1
53.41626	21163.9668	41980.125	2	384.89886	53.41034	53.41626	0	0	19256	18713	[115, 116]	[20816.15625, 21163.9668]	[384.89847, 384.89926]	-1
53.41626	30107.82422	49094.63281	2	386.94363	53.41034	53.41626	0	0	19256	18714	[115, 116]	[18986.80859, 30107.82422]	[386.94376, 386.94357]	-1
53.41626	51010.19141	73537.9375	2	387.0098	53.41034	53.41626	0	0	19256	18715	[115, 116]	[22527.74414, 51010.19141]	[387.01007, 387.00967]	-1
53.41626	21557.07031	35798.22266	2	387.90399	53.41034	53.41626	0	0	19256	18716	[115, 116]	[14241.15332, 21557.07031]	[387.90378, 387.90411]	-1
53.41626	35950.65625	62453.52734	2	387.93448	53.41034	53.41626	0	0	19256	18717	[115, 116]	[26502.87109, 35950.65625]	[387.93497, 387.93414]	1200
53.41626	23970.27148	47609.5625	2	387.99307	53.41034	53.41626	0	0	19256	18718	[115, 116]	[23639.29102, 23970.27148]	[387.99258, 387.99356]	978
53.41626	21843.19531	40295.22266	2	388.09708	53.41034	53.41626	0	0	19256	18719	[115, 116]	[18452.02734, 21843.19531]	[388.09824, 388.0961]	-1
53.41626	53405.22656	72984.26562	2	388.8923	53.41034	53.41626	0	0	19256	18720	[115, 116]	[19579.04297, 53405.22656]	[388.89139, 388.89264]	-1
53.41626	45690.32031	58323.55469	2	388.92679	53.41034	53.41626	0	0	19256	18721	[115, 116]	[12633.2334, 45690.32031]	[388.927, 388.9267]	-1
53.41626	34913.50781	68322.9375	2	388.93866	53.41034	53.41626	0	0	19256	18722	[115, 116]	[33409.42578, 34913.50781]	[388.93768, 388.93964]	1200
53.41626	13397.34473	26598.60352	2	388.99725	53.41034	53.41626	0	0	19256	18723	[115, 116]	[13201.25879, 13397.34473]	[388.99707, 388.99741]	978
53.41034	22430.45703	42022.55859	2	389.97122	53.41034	53.41626	0	0	19255	18724	[115, 116]	[22430.45703, 19592.10156]	[389.97195, 389.9704]	-1
53.41034	18331.68359	33619.32031	2	391.03665	53.41034	53.41626	0	0	19255	18725	[115, 116]	[18331.68359, 15287.63867]	[391.03735, 391.03571]	-1
53.41626	29693.10547	49330.04688	2	391.05011	53.41034	53.41626	0	0	19256	18726	[115, 116]	[19636.94141, 29693.10547]	[391.05011, 391.05011]	-1
53.41034	57471.125	87517.02344	2	392.9238	53.41034	53.41626	0	0	19255	18727	[115, 116]	[57471.125, 30045.89844]	[392.92361, 392.92419]	-1
53.41626	23351.55469	43518.4375	2	394.00958	53.41034	53.41626	0	0	19256	18728	[115, 116]	[20166.88477, 23351.55469]	[394.00861, 394.01041]	-1
53.41626	19758.32422	38144.3125	2	394.94437	53.41034	53.41626	0	0	19256	18729	[115, 116]	[18385.98633, 19758.32422]	[394.94333, 394.94537]	-1
53.41626	29033.77344	42989.23438	2	395.94299	53.41034	53.41626	0	0	19256	18730	[115, 116]	[13955.46289, 29033.77344]	[395.94363, 395.94263]	-1
53.41626	39435.74609	76114.42188	2	395.96848	53.41034	53.41626	0	0	19256	18731	[115, 116]	[36678.67188, 39435.74609]	[395.96863, 395.96841]	-1
53.41034	66520.58594	88348.78906	2	398.89838	53.41034	53.41626	0	0	19255	18732	[115, 116]	[66520.58594, 21828.20312]	[398.89856, 398.89777]	-1
53.41626	55115.44531	78465.07812	2	400.92703	53.41034	53.41626	0	0	19256	18733	[115, 116]	[23349.62891, 55115.44531]	[400.92703, 400.92712]	-1
53.41034	19686.91602	38370	2	400.961	53.41034	53.41626	0	0	19255	18734	[115, 116]	[19686.91602, 18683.08398]	[400.96158, 400.96042]	-1
53.41626	18372.79102	35326.72656	2	400.98495	53.41034	53.41626	0	0	19256	18735	[115, 116]	[16953.93555, 18372.79102]	[400.9845, 400.98538]	-1
53.41626	52243.44922	94292.89062	2	401.95285	53.41034	53.41626	0	0	19256	18736	[115, 116]	[42049.4375, 52243.44922]	[401.95291, 401.95282]	-1
53.41626	24331.58789	40939.39062	2	402.14532	53.41034	53.41626	0	0	19256	18737	[115, 116]	[16607.80273, 24331.58789]	[402.14499, 402.14554]	-1
53.41626	17495.15234	30176.19141	2	404.02316	53.41034	53.41626	0	0	19256	18738	[115, 116]	[12681.04004, 17495.15234]	[404.02454, 404.02209]	-1
53.41626	20223.94531	40150.17188	2	404.04156	53.41034	53.41626	0	0	19256	18739	[115, 116]	[19926.22461, 20223.94531]	[404.0416, 404.0416]	-1
53.41626	55104.19141	72833.34375	2	404.4267	53.41034	53.41626	0	0	19256	18740	[115, 116]	[17729.1543, 55104.19141]	[404.42722, 404.42651]	-1
53.41626	59823.69922	83263.5	2	405.87918	53.41034	53.41626	0	0	19256	18741	[115, 116]	[23439.80469, 59823.69922]	[405.88007, 405.87881]	1033
53.41626	14877.92871	29557.61133	2	406.12891	53.41034	53.41626	0	0	19256	18742	[115, 116]	[14679.68262, 14877.92871]	[406.12854, 406.12921]	1033
53.41034	18473.18164	36176.75391	2	409.04828	53.41034	53.41626	0	0	19255	18743	[115, 116]	[18473.18164, 17703.57227]	[409.04883, 409.0477]	1214
